year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,3,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,10,0.97,0.34,3.3,0,5.39,0,0,305,35,14,83,0,173
2019,4,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,6,2.4,0,1.6,0,2,0,0,245,165,0,31,0,49
2019,4,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,1,1,0,0,0,0,0,0,79,79,0,0,0,0
2019,4,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",52,7,1.92,0.56,2.53,0,2,0,0,292,123,10,72,0,87
2019,4,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1176,147,33.38,2.7,49.76,8.5,52.67,10,0,7035,2137,342,1310,285,2961
2019,4,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",60,5,2.16,0,2.15,0,0.68,0,0,186,102,0,69,0,15
2019,4,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",176,32,9.24,0,10.02,0,12.74,2,2,2275,1094,0,451,0,730
2019,4,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",69,6,5.97,0,0.03,0,0,3,0,420,419,0,1,0,0
2019,4,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",16,3,0,0,0,0,3,0,0,282,0,0,0,0,282
2019,4,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",75,11,4.45,0,3.55,0,3,0,0,565,336,0,105,0,124
2019,4,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",60,6,4,0,0.22,0,1.78,0,0,308,173,0,4,0,131
2019,4,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",229,42,6.6,0,31.25,0,4.15,3,0,2616,364,0,2005,0,247
2019,4,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",60,6,2.56,0,0.49,0,2.94,4,0,228,77,0,11,0,140
2019,4,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",86,22,6.83,0.31,5.02,0,9.83,0,0,1046,537,5,179,0,325
2019,4,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",111,13,5.94,0,6.72,0,0.34,0,0,459,223,0,219,0,17
2019,4,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,11,1,0,2.71,0,7.28,0,0,541,42,0,98,0,401
2019,4,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",30,6,4.27,0,1.73,0,0,0,0,224,186,0,38,0,0
2019,4,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",150,16,6.25,0,8.75,0,1,0,0,1064,660,0,381,0,23
2019,4,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",146,18,5.95,0.8,4.57,0,6.67,3,1,719,266,16,111,0,326
2019,4,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",120,14,3.27,0,7.73,0,3,1,0,1093,285,0,714,0,94
2019,4,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",330,69,8.25,0,59.03,0,1.72,3,0,3792,316,0,3403,0,73
2019,4,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",340,30,10.46,0,10.38,0,9.16,2,1,1482,590,0,383,0,509
2019,4,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",138,27,1.48,0,17.24,0.39,7.89,1,0,920,53,0,578,11,278
2019,4,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",59,12,6.14,0,2.71,0,3.15,0,0,440,237,0,93,0,110
2019,4,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",272,39,11.9,0.25,21.65,0,5.2,0,4,1901,1125,14,590,0,172
2019,4,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",142,20,5.63,0,8.94,0,5.43,2,0,1162,578,0,311,0,273
2019,4,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",51,8,3.13,0,4.87,0,0,0,0,264,150,0,114,0,0
2019,4,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",30,4,2,0,1,0,1,0,0,112,45,0,21,0,46
2019,4,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",420,108,16.92,0.13,77.14,0.12,13.69,3,2,7253,1135,9,5343,7,759
2019,4,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",317,37,10.22,0.55,16.46,0,9.78,0,0,1576,491,18,500,0,567
2019,4,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",186,14,2.63,0,9.91,0,1.46,0,7,422,81,0,309,0,32
2019,4,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",172,16,5.88,0,5.78,0,4.34,1,1,483,174,0,117,0,192
2019,4,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",660,118,28.88,0,41.59,0,47.53,4,2,6601,1399,0,2196,0,3006
2019,4,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1644,260,74,3.55,96.36,1.31,84.77,22,2,15635,6512,542,3110,31,5440
2019,4,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",150,9,4.5,0,3.5,0,1,0,5,457,255,0,178,0,24
2019,4,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",56,4,1.79,0,0.64,0,1.57,0,0,129,45,0,29,0,55
2019,4,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",141,8,4,0,2.04,0,1.96,0,2,317,210,0,60,0,47
2019,4,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",30,3,1,0,0,0,2,0,0,65,25,0,0,0,40
2019,4,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",90,17,3.32,0,2.9,0,10.77,2,0,834,334,0,137,0,363
2019,4,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",90,15,5.01,0,7.35,0,2.63,0,0,581,228,0,272,0,81
2019,4,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",211,29,10.09,0,7.41,0,11.51,0,0,1324,557,0,222,0,545
2019,4,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",308,20,7.42,0.35,11.24,0,1,0,2,804,376,18,331,0,79
2019,4,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",30,1,1,0,0,0,0,0,0,81,81,0,0,0,0
2019,4,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60,4,0.83,0,0.99,0,2.18,4,0,213,36,0,45,0,132
2019,4,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",90,14,4.52,0,6.4,0,3.08,1,0,487,212,0,162,0,113
2019,4,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",241,48,18.6,0,23.64,0,5.76,3,1,2406,932,0,1239,0,235
2019,4,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",60,6,3.42,0,2.04,0,0.53,1,2,480,237,0,148,0,95
2019,4,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1467,203,66.11,3.82,77.05,1.35,54.66,8,1,9654,3491,540,2269,36,3318
2019,4,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",90,15,5.27,0,7.63,1,1.1,2,1,547,231,0,277,19,20
2019,4,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",290,28,10.22,0,8.44,0,9.34,0,1,1276,528,0,227,0,521
2019,4,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",30,4,1.73,0,1.27,0,1,0,0,135,59,0,20,0,56
2019,4,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,15,6.56,0,2.26,0,6.18,1,0,791,299,0,106,0,386
2019,4,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",224,26,9.59,0,6.71,0,9.7,1,2,1156,601,0,155,0,400
2019,4,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",60,9,4.77,0,4.23,0,0,1,0,652,478,0,174,0,0
2019,4,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",834,128,27.16,1,53.09,0,46.75,3,0,6516,2038,20,1615,0,2843
2019,4,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",30,2,0,0,0.3,0,1.7,0,0,91,0,0,15,0,76
2019,4,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",30,4,3,0,0,0,1,0,0,222,179,0,0,0,43
2019,4,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",82,9,4.75,0.42,0.86,0,2.97,0,6,778,259,15,38,0,466
2019,4,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5576,915,201.78,10.96,485.29,0.73,216.24,36,0,40375,11600,1580,15672,11,11512
2019,4,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1814,361,81.17,5.93,156.44,0,117.46,29,6,18212,4280,444,6548,0,6940
2019,4,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",85,11,5.03,0,2.71,0,3.26,0,0,332,214,0,49,0,69
2019,4,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",604,101,29.93,0,27.65,0,43.42,4,0,5157,1498,0,1020,0,2639
2019,4,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",82,10,5,0,1.14,0,3.86,0,0,361,230,0,32,0,99
2019,4,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",219,19,6.75,0,4.95,0,7.3,1,0,605,296,0,127,0,182
2019,4,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",356,37,15.1,0,11.43,0,10.47,2,3,1188,579,0,264,0,345
2019,4,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",60,5,2.73,0,1.27,0,1,0,0,142,95,0,26,0,21
2019,4,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",42,1,0,0,0.31,0.69,0,0,0,45,0,0,14,31,0
2019,4,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",60,5,3.65,0,1.35,0,0,0,0,219,164,0,55,0,0
2019,4,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,19,2.4,0,8.03,0.31,8.26,1,0,857,79,0,225,10,543
2019,4,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,11,2.83,0,2.1,0,6.08,0,0,496,92,0,69,0,335
2019,5,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",62,12,5.8,0,1.32,0,4.88,0,0,750,493,0,45,0,212
2019,5,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",58,5,1,0.89,1.61,0,1.5,0,0,222,85,64,32,0,41
2019,5,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1315,165,46.73,2,52.81,4.87,58.59,8,0,6413,1608,108,1262,106,3329
2019,5,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,10,3.65,0.14,3.1,0,3.11,0,0,337,124,4,97,0,112
2019,5,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",181,40,12.66,0,16,0,11.34,0,0,1892,811,0,541,0,540
2019,5,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",71,2,0,0,0,0,2,0,0,110,0,0,0,0,110
2019,5,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",93,25,8.92,0,13.79,0,2.3,0,0,933,327,0,482,0,124
2019,5,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",62,8,4,0,4,0,0,0,0,272,171,0,101,0,0
2019,5,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",275,61,15.5,0,35.86,1,8.64,0,0,3085,853,0,1855,45,332
2019,5,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,6,0,0,0.31,0,5.69,2,1,314,0,0,10,0,304
2019,5,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",89,18,5.85,0,6.42,0,5.72,1,0,835,397,0,147,0,291
2019,5,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",116,14,3.46,0,7.93,0,2.61,0,2,744,228,0,340,0,176
2019,5,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,21,6.71,0,7.35,0,6.93,0,0,740,314,0,198,0,228
2019,5,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",23,3,1,0,0.55,0,1.45,0,0,110,53,0,17,0,40
2019,5,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",31,7,1.48,0,5.29,0,0.23,0,0,238,46,0,179,0,13
2019,5,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",31,2,0.96,0,1.04,0,0,1,1,50,25,0,25,0,0
2019,5,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",154,16,3.01,0,10.14,0,2.85,0,2,723,202,0,441,0,80
2019,5,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",155,43,9.93,0,22.16,0,10.92,0,0,1706,502,0,678,0,526
2019,5,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",124,31,4.5,0,21.06,0,5.45,0,1,2159,219,0,1749,0,191
2019,5,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",31,3,1.91,0,0.64,0,0.45,0,0,247,190,0,34,0,23
2019,5,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",358,91,6.03,0,79.6,0,5.37,1,2,5283,280,0,4862,0,141
2019,5,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",372,32,16.57,0,5.62,0.11,9.69,6,0,1785,1137,0,179,7,462
2019,5,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",99,21,5.48,0,13.95,0,1.57,0,0,999,373,0,583,0,43
2019,5,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",62,13,3.91,0,3.89,0,5.2,0,0,396,111,0,95,0,190
2019,5,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",279,49,8.61,0.48,35.92,0,4,0,0,1850,625,10,1084,0,131
2019,5,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",147,20,5.45,0,10.5,0,4.06,1,0,1109,369,0,543,0,197
2019,5,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",57,23,0.86,0,20.13,0,2.02,0,0,682,27,0,618,0,37
2019,5,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",31,5,1.63,0,1.28,0,2.09,0,1,121,53,0,26,0,42
2019,5,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",434,110,18.04,0,79.24,0,12.72,0,0,6227,995,0,4584,0,648
2019,5,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",353,38,13.58,3.33,8.72,0,12.37,4,0,2238,1205,374,210,0,449
2019,5,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",186,12,4.07,0,4.93,0,3,0,0,559,287,0,143,0,129
2019,5,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",177,15,3.74,0,3.27,0,7.99,0,1,563,150,0,84,0,329
2019,5,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",691,138,35.39,0,48.79,0,53.82,5,2,6749,2216,0,1851,0,2682
2019,5,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1686,292,61.82,2.6,134.59,0.72,92.27,20,4,14858,4514,180,4296,13,5855
2019,5,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",155,11,5.68,1,4.32,0,0,0,1,862,663,22,177,0,0
2019,5,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",59,20,3.61,0,10.28,0,6.11,0,0,735,146,0,335,0,254
2019,5,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",146,25,4.23,0,15.76,0,5.01,0,1,905,133,0,540,0,232
2019,5,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,1,0.72,0,0.28,0,0,0,0,98,71,0,27,0,0
2019,5,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",93,18,6.22,0,8.98,0,2.8,1,0,689,262,0,208,0,219
2019,5,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",93,24,5.76,0,9.97,0,8.28,0,1,1104,479,0,320,0,305
2019,5,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",217,21,5.78,0,6.27,0,8.96,0,0,912,221,0,170,0,521
2019,5,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",310,29,5.28,0,18.03,0,5.69,0,0,1149,652,0,385,0,112
2019,5,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",61,4,1.59,0,0.05,0,2.36,2,0,272,32,0,1,0,239
2019,5,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",93,8,1.59,0,4.38,0,2.03,0,0,208,50,0,91,0,67
2019,5,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",304,58,6.27,0.29,43.6,0,7.85,0,1,3249,392,6,2290,0,561
2019,5,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",61,4,4,0,0,0,0,1,2,183,183,0,0,0,0
2019,5,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1586,218,61.71,0.7,96.45,1,58.14,4,1,10709,3875,79,2848,21,3886
2019,5,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",93,18,5.82,0,7.92,0,4.26,1,0,784,305,0,292,0,187
2019,5,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",279,41,13.7,0,19.13,0,8.17,0,1,1473,696,0,442,0,335
2019,5,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",31,2,0,0,2,0,0,0,0,37,0,0,37,0,0
2019,5,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,8,2.79,0,2.23,0,2.99,0,0,361,93,0,55,0,213
2019,5,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",183,18,8.9,0,2.47,0,6.62,1,1,584,336,0,62,0,186
2019,5,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",62,8,3.86,0,3.69,0,0.45,0,0,395,255,0,120,0,20
2019,5,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",886,125,27.4,1.73,55.79,0,40.08,2,0,4887,1452,67,1676,0,1692
2019,5,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,2,0.5,0,1.5,0,0,0,0,58,21,0,37,0,0
2019,5,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,3,2,0,0,0,1,0,0,82,58,0,0,0,24
2019,5,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",85,10,2.95,1,1.07,0,4.98,0,2,697,144,22,51,0,480
2019,5,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5961,942,196.2,16.42,444.89,2.79,281.7,22,6,40936,10518,1372,13006,55,15985
2019,5,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1891,546,67.68,7.91,341.67,0,128.74,26,5,29581,4049,715,16821,0,7996
2019,5,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",107,17,5.37,0.98,1.36,0,9.29,1,1,627,142,59,43,0,383
2019,5,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",642,105,28.79,0,38.52,0,37.69,2,0,5741,1462,0,1677,0,2602
2019,5,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",98,16,5.26,0,7.08,0,3.65,0,0,446,161,0,173,0,112
2019,5,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",226,28,7.01,0.98,10.33,0,9.68,0,0,1221,604,44,224,0,349
2019,5,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",368,35,10.3,0,17.13,0,7.58,4,1,1095,405,0,359,0,331
2019,5,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",62,13,4.99,0,7.01,0,1,0,0,679,352,0,286,0,41
2019,5,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",45,4,0.4,0,2.6,0,1,0,1,99,8,0,66,0,25
2019,5,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",62,2,1,0,1,0,0,0,0,37,18,0,19,0,0
2019,5,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,9,1.94,0,2.21,0,4.85,0,0,407,177,0,53,0,177
2019,5,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,17,1.97,0.07,3.53,0,11.42,0,1,569,51,4,83,0,431
2019,6,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",60,14,5.64,0,2.36,0,6,0,0,1157,613,0,43,0,501
2019,6,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,6,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",55,5,1.53,0,0.37,0,3.1,2,0,130,33,0,12,0,85
2019,6,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",25,1,0.91,0,0.09,0,0,0,0,32,29,0,3,0,0
2019,6,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1511,178,53.76,2.74,45.88,5.54,70.08,17,2,6928,1870,147,1165,162,3584
2019,6,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",60,9,2.93,0,3.42,0,2.65,0,0,226,106,0,75,0,45
2019,6,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",175,38,11.69,0,12,0,14.31,1,0,2272,830,0,440,0,1002
2019,6,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",68,6,1.72,0,1.37,0,2.91,1,1,152,41,0,26,0,85
2019,6,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",90,24,6.62,0.6,9.79,0,6.99,0,0,1121,534,18,282,0,287
2019,6,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",60,7,2,0,0.06,0,4.94,0,0,187,55,0,2,0,130
2019,6,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",294,50,12.79,0,32.84,0.32,4.06,0,1,2353,777,0,1372,6,198
2019,6,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",60,2,0,0,0.07,0,1.93,0,2,80,0,0,3,0,77
2019,6,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",159,18,3,0,5.4,0,9.6,1,0,852,119,0,155,0,578
2019,6,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",168,27,3.81,0,12.48,0,10.71,0,1,1027,115,0,470,0,442
2019,6,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,10,2.04,0,3.52,0,4.43,1,0,467,245,0,82,0,140
2019,6,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",30,9,1.67,0,3.29,0,4.04,0,1,317,57,0,94,0,166
2019,6,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",30,1,0,0,0.02,0,0.98,0,0,52,0,0,1,0,51
2019,6,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",150,18,4.38,0,8.64,0,4.98,1,0,911,155,0,335,0,421
2019,6,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",175,55,15.95,1.73,28.97,0,8.35,1,2,3374,1019,48,1993,0,314
2019,6,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",145,22,7.23,0,7.46,0,7.31,1,1,1287,554,0,487,0,246
2019,6,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",25,2,0.33,0,0,0,1.67,0,0,40,8,0,0,0,32
2019,6,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",55,7,2.39,0,1.32,0,3.29,0,0,256,46,0,42,0,168
2019,6,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",351,102,7.99,0,86.47,0.38,7.17,1,4,7145,446,0,6280,9,410
2019,6,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",365,39,13,0,13.42,0,12.59,1,0,1256,479,0,321,0,456
2019,6,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",65,7,3.05,0,3.95,0,0,0,0,303,171,0,132,0,0
2019,6,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",110,26,8.65,0,2.75,2,12.59,1,0,1138,418,0,100,38,582
